EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,Silicate,SILCAT_FLAG_W,Nitrate,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,Phosphate,PHSPHT_FLAG_W,CFC11,CFC11_FLAG_W,CFC12,CFC12_FLAG_W,DELC14,DELC14_FLAG_W,DELC13,DELC13_FLAG_W,tCO2,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TMP,SA,CT,pdens
31DSCG94_3,P18N,151,1,133,1244,2,19940415,549,2,-110.335,3772,74.1,15.311,34.9273,2,34.9311,2,76.4,2,72,2,18.04,2,22.91,2,0.69,2,1.69,2,0.964,6,0.52,6,-999,9,-999,9,2167.5,2,2293,2,25,35.09331163,15.29099944,25.85443156
31DSCG94_3,P18N,151,1,132,1003,2,19940415,549,2,-110.335,3772,98.8,14.3998,34.9506,2,34.95,2,66.2,2,64.2,2,19.39,2,25.16,2,0,2,1.77,2,0.833,2,0.449,2,-999,9,-999,9,2179.5,2,2294,2,25,35.11719514,14.37571297,26.07211566
31DSCG94_3,P18N,151,1,131,1211,2,19940415,549,2,-110.335,3772,123.9,13.9728,34.9387,2,34.9379,2,61.1,2,60,2,20.63,2,25.77,2,0,2,1.84,2,0.749,2,0.409,2,-999,9,-999,9,2186.7,2,2295,2,25,35.10552868,13.94555777,26.15427478
31DSCG94_3,P18N,151,1,130,1241,2,19940415,549,2,-110.335,3772,149.3,13.6789,34.9292,2,34.9304,2,55.5,2,53.6,2,21.95,2,27.16,2,0,2,1.91,2,0.681,2,0.365,2,-999,9,-999,9,2193.4,2,2296,2,25,35.09616817,13.64845114,26.20899616
31DSCG94_3,P18N,151,1,129,1240,2,19940415,549,2,-110.335,3772,173.7,13.1633,34.9015,2,34.9019,2,47.3,2,39,2,24,2,29.28,2,0,2,2.05,2,0.53,2,0.286,2,-999,9,-999,9,2208.7,2,2292,2,25,35.06846246,13.13054846,26.29362733
31DSCG94_3,P18N,151,1,128,1032,2,19940415,549,2,-110.335,3772,199,12.7721,34.8796,2,34.879,2,40,2,33,2,25.67,2,30.62,2,0,2,2.15,2,0.427,2,0.239,2,-999,9,-999,9,2217.1,2,2295,2,25,35.0465876,12.73681055,26.35558425
31DSCG94_3,P18N,151,1,127,1008,2,19940415,549,2,-110.335,3772,199.7,12.7717,34.8793,2,34.8784,2,40,2,32.5,2,25.84,2,30.32,2,0,2,2.14,2,0.436,6,0.241,6,-999,9,-999,9,2216.9,2,2292,2,25,35.04628976,12.73632192,26.35545257
31DSCG94_3,P18N,151,1,126,1007,2,19940415,549,2,-110.335,3772,250.7,12.1849,34.8443,2,34.8436,2,30.3,2,23.3,2,28.31,2,32.45,2,0,2,2.26,2,0.358,2,0.191,2,-999,9,-999,9,2230.5,2,2295,2,25,35.0113823,12.14428084,26.44416365
31DSCG94_3,P18N,151,1,125,1256,2,19940415,549,2,-110.335,3772,296.6,11.709,34.8122,2,34.8117,2,24.4,2,20.9,2,29.94,2,33.06,2,0,2,2.28,2,0.282,2,0.157,2,-999,9,-999,9,2237.2,2,2294,2,25,34.97941777,11.66391034,26.51075057
31DSCG94_3,P18N,151,1,123,1220,2,19940415,549,2,-110.335,3772,395.3,9.799,34.6927,2,34.6931,2,24.6,2,25,2,37.24,2,35.04,2,0,2,2.51,2,0.11,6,0.064,6,-999,9,-999,9,2254.6,2,2313,3,25,34.86024128,9.748808144,26.75895594
31DSCG94_3,P18N,151,1,122,1245,2,19940415,549,2,-110.335,3772,498.9,8.1652,34.6206,2,34.6194,2,31.2,2,30.9,2,45.49,2,39.51,2,0,2,2.7,2,0.024,2,0.012,2,-999,9,-999,9,2271.9,2,2305,2,25,34.78869737,8.110184133,26.96413557
31DSCG94_3,P18N,151,1,121,1206,3,19940415,549,2,-110.335,3772,599.9,7.3173,34.5878,2,34.587,2,43.9,2,50.2,2,49.63,2,39.26,2,0,2,2.73,2,0.025,2,0.007,2,-999,9,-999,9,2269.7,2,2309,3,-999,34.75655615,7.255869332,27.0635491
31DSCG94_3,P18N,151,1,120,1028,2,19940415,549,2,-110.335,3772,700.3,6.553,34.5664,2,34.5659,2,49.4,2,49.5,2,57.97,2,41.03,2,0,2,2.87,2,0.004,2,0.002,2,-999,9,-999,9,2281.3,2,2317,2,25,34.73594875,6.485760546,27.1527461
31DSCG94_3,P18N,151,1,119,1248,2,19940415,549,2,-110.335,3772,800,5.7206,34.5583,2,34.5579,2,45.6,2,48.7,2,70.61,2,42.2,2,0,2,3,2,0.008,2,0.001,2,-999,9,-999,9,2300.9,2,2333,2,25,34.72872093,5.64893434,27.25397502
31DSCG94_3,P18N,151,1,118,1115,2,19940415,549,2,-110.335,3772,900.9,5.082,34.5574,2,34.5581,2,49.2,2,52.3,2,81.99,2,42.7,2,0,2,3.02,2,0,2,-0.002,2,-999,9,-999,9,2311.5,2,2345,2,25,34.72874808,5.005490468,27.3307612
31DSCG94_3,P18N,151,1,116,1036,2,19940415,549,2,-110.335,3772,1099.8,4.1375,34.5695,2,34.5701,2,63.8,2,69.8,2,99.5,2,41.83,2,0,2,2.98,2,-999,9,-999,9,-999,9,-999,9,2322.1,2,2368,2,25,34.74289976,4.05103968,27.4469374
31DSCG94_3,P18N,151,1,115,1017,2,19940415,549,2,-110.335,3772,1199.5,3.8698,34.5779,2,34.5782,2,68,2,71.7,2,105.82,2,41.71,2,0,2,2.95,2,-0.001,2,-0.002,2,-999,9,-999,9,2327.5,2,2368,2,25,34.75221773,3.777208188,27.48245108
31DSCG94_3,P18N,151,1,114,1016,2,19940415,549,2,-110.335,3772,1300.7,3.5488,34.5874,2,34.5881,2,72.4,2,77,2,114.93,2,41.35,2,0,2,2.96,2,-999,9,-999,9,-999,9,-999,9,2330.8,2,2381,2,25,34.76245909,3.450774084,27.52294317
31DSCG94_3,P18N,151,1,113,1209,2,19940415,549,2,-110.335,3772,1399.7,3.3159,34.5939,2,34.5951,2,77.9,2,81.2,2,120.03,2,41.39,2,0,2,2.95,2,-0.002,2,-0.002,2,-999,9,-999,9,2334.3,2,2382,2,25,34.76962523,3.212003344,27.55149908
31DSCG94_3,P18N,151,1,112,1033,2,19940415,549,2,-110.335,3772,1600.3,2.9596,34.6088,2,34.6098,2,85.7,2,86.5,2,127.81,2,41.1,2,0,2,2.89,2,-999,9,-999,9,-999,9,-999,9,2342.3,2,2396,2,25,34.7856859,2.842914981,27.59824637
31DSCG94_3,P18N,151,1,111,1240,2,19940415,549,2,-110.335,3772,1800.4,2.6119,34.6272,2,34.6271,2,94.6,2,93.2,2,137.39,2,40.6,2,0,2,2.84,2,-999,9,-999,9,-999,9,-999,9,2348.5,2,2406,2,25,34.80511837,2.482781249,27.645265
31DSCG94_3,P18N,151,1,110,1005,2,19940415,549,2,-110.335,3772,2001.8,2.3367,34.6379,2,34.6375,2,103.4,2,101.5,2,141.72,2,40.21,2,0,2,2.81,2,-0.001,2,-0.002,2,-999,9,-999,9,2350.8,2,2415,2,25,34.81654512,2.194391997,27.67849227
31DSCG94_3,P18N,151,1,109,1611,2,19940415,549,2,-110.335,3772,2247.7,2.0689,34.6513,2,34.6516,2,110.1,2,109.9,2,148.31,2,39.46,2,0,2,2.73,2,-999,9,-999,9,-999,9,-999,9,2349.6,2,2416,2,25,34.8305957,1.909538432,27.71250788
31DSCG94_3,P18N,151,1,108,1218,2,19940415,549,2,-110.335,3772,2500.5,1.8402,34.6642,2,34.6647,2,118.1,2,119.4,2,152.24,2,38.89,2,0,2,2.68,2,-999,9,-999,9,-999,9,-999,9,2349.6,2,2425,2,25,34.84384582,1.662442729,27.74204871
31DSCG94_3,P18N,151,1,107,1257,2,19940415,549,2,-110.335,3772,2743.1,1.7735,34.6679,2,34.6678,2,122.6,2,124,2,154.18,2,38.5,2,0,2,2.64,2,0.001,2,-0.001,2,-999,9,-999,9,2346.9,2,2427,2,25,34.84765119,1.574778573,27.75163253
31DSCG94_3,P18N,151,1,106,1224,2,19940415,549,2,-110.335,3772,2997.6,1.71,34.6715,2,34.6717,2,128.2,2,130.3,2,152.06,2,38.09,2,0,2,2.62,2,-999,9,-999,9,-999,9,-999,9,2342.1,2,2427,2,25,34.85124455,1.488459767,27.76085256
31DSCG94_3,P18N,151,1,105,1246,2,19940415,549,2,-110.335,3772,3247.6,1.6018,34.6784,2,34.6781,2,134.9,2,139.1,2,152.56,2,37.94,2,0,2,2.58,2,-999,5,-999,5,-999,9,-999,9,2337.1,2,2429,2,25,34.85816219,1.358252264,27.77577854
31DSCG94_3,P18N,151,1,104,1217,2,19940415,549,2,-110.335,3772,3499.2,1.5065,34.6852,2,34.6852,2,142,2,145.3,2,154.58,2,37.75,2,0,2,2.57,2,-999,9,-999,9,-999,9,-999,9,2336.9,2,2429,2,25,34.86503368,1.239912295,27.78962622
31DSCG94_3,P18N,151,1,102,1223,2,19940415,549,2,-110.335,3772,3747.7,1.4773,34.688,2,34.6882,2,147.1,2,148.2,2,155.19,2,37.38,2,0,2,2.52,2,-999,9,-999,9,-999,9,-999,9,2337.1,2,2437,2,25,34.86782127,1.185620104,27.79562884
31DSCG94_3,P18N,151,1,103,9999,2,19940415,549,2,-110.335,3772,3748.1,1.4773,34.6882,2,34.6894,2,147.1,2,148.1,2,155.25,2,37.26,2,0,2,2.51,2,0.002,2,0,2,-999,9,-999,9,2336.8,2,2432,2,25,34.86802223,1.185575405,27.79579249
31DSCG94_3,P18N,151,1,101,1041,2,19940415,549,2,-110.335,3772,3838.6,1.4867,34.6881,2,34.6882,2,147.5,2,147.9,2,155.08,2,37.41,2,0,2,2.54,2,-999,9,-999,9,-999,9,-999,9,2336.2,2,2440,2,25,34.86789159,1.185090727,27.79572164
31DSCG94_3,P18N,152,1,136,1025,2,19940415,1141,2.333,-110.3333,3701,8,27.0368,34.3869,2,34.3918,2,198.3,2,201.8,2,4.02,2,4.27,2,0.05,2,0.53,2,1.824,6,0.969,6,-999,5,1.4,2,1996.3,2,2261,3,25,34.54940596,27.0634336,22.24629838
31DSCG94_3,P18N,152,1,134,1216,2,19940415,1141,2.333,-110.3333,3701,49.9,18.8351,34.8142,2,34.8139,2,126.4,2,126.3,2,10.62,2,14.4,2,0.28,2,1.21,2,1.263,2,0.682,2,47.4,2,0.8,2,2109.1,2,2284,2,25,34.97925088,18.82353785,24.92788512
31DSCG94_3,P18N,152,1,132,1003,2,19940415,1141,2.333,-110.3333,3701,101,14.9551,34.9572,2,34.9557,2,65.6,2,74.2,2,17.32,2,22.44,2,0.17,2,1.65,2,-999,9,-999,9,33.6,2,0.4,2,2169.7,2,2292,2,25,35.1238918,14.93030703,25.95725227
31DSCG94_3,P18N,152,1,130,1241,2,19940415,1141,2.333,-110.3333,3701,153.3,13.6337,34.9316,2,34.9319,2,55.5,2,53.2,2,21,2,26.51,2,0,2,1.9,2,-999,9,-999,9,2.9,2,0.3,2,2197.5,2,2295,2,25,35.09863648,13.60266255,26.22034559
31DSCG94_3,P18N,152,1,128,1032,2,19940415,1141,2.333,-110.3333,3701,200.3,12.9047,34.887,2,34.8852,2,42.4,2,35.4,2,24.18,2,29.33,2,0,2,2.09,2,-999,9,-999,9,-999,5,0.2,2,2217.8,2,2296,2,25,35.05406859,12.8688937,26.33508046
31DSCG94_3,P18N,152,1,126,1007,2,19940415,1141,2.333,-110.3333,3701,248.4,12.1647,34.8325,2,34.8311,2,32.5,2,30.5,2,26.77,2,30.94,2,0,2,2.17,2,-999,9,-999,9,-999,9,-999,9,2228.8,2,2293,2,-999,34.99955259,12.12467672,26.43883837
31DSCG94_3,P18N,152,1,125,1256,2,19940415,1141,2.333,-110.3333,3701,302,11.2662,34.7742,2,34.7738,2,26.9,2,29.3,2,29.96,2,32.06,2,0,2,2.27,2,0.274,2,0.147,2,-43.2,2,0.1,2,2238.8,2,2293,2,25,34.94130661,11.22213498,26.56319316
31DSCG94_3,P18N,152,1,122,1245,2,19940415,1141,2.333,-110.3333,3701,401.5,9.276,34.6723,2,34.6705,2,20.1,2,21.1,2,40.23,2,36.68,2,0,2,2.6,2,0.067,2,0.031,2,-93.6,2,0.1,2,2267.5,2,2301,2,25,34.83983723,9.227029422,26.82925599
31DSCG94_3,P18N,152,1,121,1206,2,19940415,1141,2.333,-110.3333,3701,500.5,8.0791,34.617,2,34.6152,2,28.1,2,36.2,2,45.2,2,38.26,2,0,2,2.69,2,0.028,2,0.013,2,-999,5,0.1,2,2269.3,2,2303,2,25,34.78514737,8.024306947,26.97424321
31DSCG94_3,P18N,152,1,120,1028,2,19940415,1141,2.333,-110.3333,3701,602.1,7.0911,34.5799,2,34.5779,2,44.7,2,49.3,2,51.6,2,39.42,2,0,2,2.76,2,0.017,2,0.004,2,-999,9,-999,9,2273.7,2,2311,2,25,34.74870857,7.030641845,27.08889873
31DSCG94_3,P18N,152,1,119,1248,2,19940415,1141,2.333,-110.3333,3701,700.5,6.4321,34.5621,2,34.5623,2,45.7,2,52.4,6,58.52,2,40.25,2,0,2,2.83,2,-999,9,-999,9,-999,9,-999,9,2281.2,2,2316,2,25,34.73170524,6.365578469,27.16525899
31DSCG94_3,P18N,152,1,118,1115,2,19940415,1141,2.333,-110.3333,3701,800.4,5.747,34.5607,2,34.56,2,40.3,2,41.9,2,71.46,2,42.4,2,0,2,2.99,2,0.005,2,0.001,2,-999,5,0.1,2,2302.9,2,2329,2,25,34.73121416,5.675092093,27.25271258
31DSCG94_3,P18N,152,1,117,1119,2,19940415,1141,2.333,-110.3333,3701,901.6,5.0625,34.5589,2,34.5588,2,47.3,2,52.9,6,82.9,2,42.3,2,0,2,2.99,2,-999,9,-999,9,-999,9,-999,9,2310.4,2,2344,6,25,34.7303406,4.986049971,27.3342604
31DSCG94_3,P18N,152,1,116,1036,2,19940415,1141,2.333,-110.3333,3701,1001.3,4.4992,34.5642,2,34.563,2,56.4,2,61.1,2,93.37,2,41.74,2,0,2,2.97,2,-999,9,-999,9,-999,9,-999,9,2318,2,2354,2,25,34.73661646,4.418225495,27.40284106
31DSCG94_3,P18N,153,3,336,1025,2,19940415,1747,2.6665,-110.3328,3710,9.1,27.412,34.422,2,34.4254,2,170.4,2,202.8,6,3.3,2,4.33,2,0.06,2,0.57,2,-999,9,-999,9,-999,9,-999,9,1995.7,2,2290,3,25,34.58466689,27.43799347,22.15243442
31DSCG94_3,P18N,154,1,136,1025,2,19940415,2319,3,-110.3333,3770,9.2,27.702,34.634,2,34.6387,2,167.4,2,203.3,6,2.88,2,4.45,2,0.06,2,0.53,2,1.704,2,1,2,-999,9,1.4,2,2002,2,2279,6,25,34.79766112,27.72010364,22.21809035
31DSCG94_3,P18N,154,1,134,1216,2,19940415,2319,3,-110.3333,3770,48.5,16.6598,34.9128,2,34.9218,2,161.6,2,98.9,2,12.94,2,18.99,2,0.26,2,1.45,2,1.097,2,0.593,2,-999,9,-999,9,2142,2,2296,2,25,35.07825867,16.64441913,25.53405389
31DSCG94_3,P18N,154,1,132,1003,2,19940415,2319,3,-110.3333,3770,99.1,14.3522,34.9482,2,34.9486,2,72.7,2,69.3,2,17.39,2,23.92,2,0,2,1.74,2,0.873,2,0.479,2,-999,9,-999,9,2176.4,2,2295,2,-999,35.11485122,14.32814571,26.08048302
31DSCG94_3,P18N,154,1,130,1241,2,19940415,2319,3,-110.3333,3770,149.4,13.6359,34.9332,2,34.9324,2,57.6,2,54.9,2,19.38,2,26.41,2,0,2,1.91,2,0.679,2,0.364,2,-999,9,-999,9,2194.3,2,2296,2,25,35.10028715,13.60537753,26.22104769
31DSCG94_3,P18N,154,1,128,1032,2,19940415,2319,3,-110.3333,3770,198.5,13.0579,34.8953,2,34.8914,2,43.4,2,36.9,2,22.01,2,29.13,2,0,2,2.09,2,0.493,2,0.276,2,-999,9,-999,9,2212.7,2,2296,2,25,35.0624762,13.02195787,26.31090327
31DSCG94_3,P18N,154,1,127,1008,2,19940415,2319,3,-110.3333,3770,248.4,12.2637,34.8399,2,34.8377,2,32.7,2,27.3,2,25.09,2,31.39,2,0,2,2.2,2,0.357,2,0.199,2,-999,9,-999,9,2225.9,2,2295,2,25,35.00706533,12.22334851,26.42562126
31DSCG94_3,P18N,154,1,123,1220,2,19940415,2319,3,-110.3333,3770,398.3,9.6141,34.6878,2,34.6866,2,19.6,2,9.6,2,38.13,2,35.71,2,0,2,2.68,2,0.065,2,0.036,2,-999,9,-999,9,2229.6,3,2303,2,25,34.85544866,9.564193702,26.78603886
31DSCG94_3,P18N,154,1,122,1245,2,19940415,2319,3,-110.3333,3770,498.6,7.8109,34.6186,2,34.6165,2,23,2,21.1,2,47.23,2,40.74,2,0,2,2.88,2,-999,5,-999,5,-999,9,-999,9,2271.9,3,2313,2,25,34.78684495,7.757331776,27.01507901
31DSCG94_3,P18N,154,1,121,1206,2,19940415,2319,3,-110.3333,3770,601.9,6.999,34.5903,2,34.5904,2,26.9,2,28.3,2,54.36,2,41.39,2,0,2,2.97,2,0.006,2,0.002,2,-999,9,-999,9,2289.1,2,2316,2,25,34.75930418,6.938841584,27.10985626
31DSCG94_3,P18N,154,1,120,1028,2,19940415,2319,3,-110.3333,3770,697.6,6.378,34.5662,2,34.5648,2,36,2,38.9,2,59.26,2,42.3,2,0,2,2.95,2,0.005,2,0,2,-999,9,-999,9,2291.4,2,2322,2,25,34.73595072,6.312000618,27.17559481
31DSCG94_3,P18N,154,1,119,1248,2,19940415,2319,3,-110.3333,3770,797.4,5.6683,34.5576,2,34.5571,2,39.8,2,43.6,2,69.06,2,43.31,2,0,2,3.02,2,0.005,2,-0.001,2,-999,9,-999,9,2303,2,2331,2,25,34.72822662,5.597220888,27.25993178
31DSCG94_3,P18N,154,1,118,1115,2,19940415,2319,3,-110.3333,3770,898.4,5.1216,34.5586,2,34.558,2,47.3,2,50.8,2,79.61,2,41.85,2,0,2,3.02,2,0,2,-0.001,2,-999,9,-999,9,2309.8,2,2341,2,25,34.73016668,5.04500734,27.32730143
31DSCG94_3,P18N,154,1,117,1119,2,19940415,2319,3,-110.3333,3770,999,4.5757,34.558,2,34.5578,2,56.9,2,62.9,6,91.41,2,41.44,2,0,2,2.96,2,0.001,2,0.002,2,-999,9,-999,9,2313.2,2,2354,6,25,34.73051821,4.494375616,27.38971456
31DSCG94_3,P18N,155,1,136,1025,2,19940416,521,3.5,-110.3333,3930,9.2,27.6904,34.8429,2,34.8452,2,170.5,2,202.2,6,2.88,2,4.43,2,0.08,2,0.53,2,1.715,2,0.977,2,-999,9,-999,9,2012.3,2,2294,6,25,35.00753635,27.69993524,22.37894114
31DSCG94_3,P18N,155,1,135,1247,2,19940416,521,3.5,-110.3333,3930,24,27.6627,34.8644,2,34.8678,2,168.9,2,202.1,2,3.03,2,4.51,2,0.09,2,0.56,2,1.719,2,0.977,2,-999,9,-999,9,2014.6,2,2291,2,25,35.02922301,27.66782544,22.40529034
31DSCG94_3,P18N,155,1,134,1216,2,19940416,521,3.5,-110.3333,3930,49,18.9563,34.7936,2,34.8182,2,117.6,2,121.5,2,11.17,2,14.16,2,0.4,2,1.24,2,1.292,2,0.685,2,-999,9,-999,9,2112.2,2,2293,2,25,34.95847946,18.94561869,24.88127173
31DSCG94_3,P18N,155,1,133,1244,2,19940416,521,3.5,-110.3333,3930,73.3,15.2825,34.9388,2,34.9374,2,76.6,2,74.6,2,16.63,2,21.02,2,0.55,2,1.64,2,0.991,2,0.525,2,-999,9,-999,9,2167.2,2,2300,2,25,35.10482499,15.2623312,25.86955741
31DSCG94_3,P18N,155,1,132,1003,2,19940416,521,3.5,-110.3333,3930,99.1,14.5763,34.9515,2,34.9503,2,65.9,2,70.2,2,17.75,2,22.83,2,0.09,2,1.69,2,0.901,2,0.489,2,-999,9,-999,9,2176.1,2,2297,2,25,35.11819781,14.55207299,26.03504142
31DSCG94_3,P18N,155,1,131,1211,2,19940416,521,3.5,-110.3333,3930,124.5,14.2803,34.9505,2,34.9481,2,64.2,2,69.9,2,18.32,2,23,2,0,2,1.72,2,0.868,6,0.456,6,-999,9,-999,9,2179.5,2,2298,2,25,35.11752732,14.2524892,26.09863537
31DSCG94_3,P18N,155,1,130,1241,2,19940416,521,3.5,-110.3333,3930,149.2,13.8843,34.9344,2,34.9334,2,55.1,2,60.3,2,19.39,2,24.74,2,0,2,1.81,2,0.746,2,0.409,2,-999,9,-999,9,2189.3,2,2301,2,25,35.10154101,13.85356575,26.17047576
31DSCG94_3,P18N,155,1,129,1240,2,19940416,521,3.5,-110.3333,3930,174.2,13.5877,34.9297,2,34.9273,2,55,2,55,2,20.17,2,25.85,2,0,2,1.88,2,0.656,6,0.352,6,-999,9,-999,9,2196.4,2,2296,2,25,35.09695883,13.55377029,26.22914331
31DSCG94_3,P18N,155,1,128,1032,2,19940416,521,3.5,-110.3333,3930,198.6,13.3001,34.9155,2,34.9126,2,48.1,2,51.8,2,21.1,2,26.76,2,0,2,1.92,2,0.591,2,0.332,2,-999,9,-999,9,2200.9,2,2291,2,25,35.0828316,13.26337562,26.27773365
31DSCG94_3,P18N,155,1,127,1008,2,19940416,521,3.5,-110.3333,3930,249.3,12.6628,34.8722,2,34.868,2,33.6,2,30.2,2,24.52,2,29.55,2,0,2,2.14,2,0.413,2,0.225,2,-999,9,-999,9,2223.5,2,2293,2,25,35.03958282,12.62095003,26.37308763
31DSCG94_3,P18N,155,1,126,1007,2,19940416,521,3.5,-110.3333,3930,299.8,11.6381,34.7952,2,34.7854,2,33.8,2,35.1,2,28.76,2,30.03,2,0,2,2.18,2,0.324,2,0.173,2,-999,9,-999,9,2232,2,2294,2,25,34.96252405,11.59309567,26.51099058
31DSCG94_3,P18N,155,1,125,1256,2,19940416,521,3.5,-110.3333,3930,350.7,10.7214,34.7308,2,34.7296,2,42.4,2,48.3,2,31.23,2,30.13,2,0,2,2.19,2,0.281,2,0.154,2,-999,9,-999,9,2231.3,2,2305,2,25,34.89824501,10.67335187,26.62881439
31DSCG94_3,P18N,155,1,123,1220,2,19940416,521,3.5,-110.3333,3930,400.3,9.9594,34.6986,2,34.6974,2,31.9,2,29,6,35.82,2,33.65,2,0,2,2.44,2,0.135,2,0.073,2,-999,9,-999,9,2255.1,2,2303,2,25,34.86637121,9.908028195,26.7368581
31DSCG94_3,P18N,155,1,122,1245,2,19940416,521,3.5,-110.3333,3930,500.3,8.0408,34.625,2,34.6226,2,19.8,2,15.5,2,49.23,2,39.11,2,0,2,2.85,2,0.019,2,0.003,2,-999,9,-999,9,2287.2,2,2313,2,25,34.79337224,7.98604267,26.98636225
31DSCG94_3,P18N,155,1,121,1206,2,19940416,521,3.5,-110.3333,3930,600.9,7.3408,34.6053,2,34.6034,2,30.2,2,21.3,2,54.78,2,40.68,2,0,2,2.89,2,0.009,2,0.003,2,-999,9,-999,9,2291.8,2,2313,2,25,34.7744784,7.278875644,27.07430142
31DSCG94_3,P18N,155,1,120,1028,2,19940416,521,3.5,-110.3333,3930,700.4,6.4103,34.5682,2,34.5662,2,41.7,2,42.9,2,60.37,2,40.69,2,0,2,2.87,2,0.012,2,0.003,2,-999,9,-999,9,2289.1,2,-999,5,25,34.73809954,6.343817382,27.17312069
31DSCG94_3,P18N,155,1,119,1248,2,19940416,521,3.5,-110.3333,3930,800.6,5.8334,34.5614,2,34.5605,2,40.6,2,40.7,2,69.96,2,41.8,2,0,2,2.97,2,0.002,2,-0.002,2,-999,9,-999,9,2302.1,2,2328,2,25,34.73219139,5.760902042,27.24285777
31DSCG94_3,P18N,155,1,118,1115,2,19940416,521,3.5,-110.3333,3930,901.5,5.207,34.5525,2,34.5514,2,51.1,2,54.7,2,81.09,2,40.96,2,0,2,2.95,2,-999,9,-999,9,-999,9,-999,9,2304.1,2,2336,2,25,34.72418294,5.129580659,27.31273474
31DSCG94_3,P18N,155,1,117,1119,2,19940416,521,3.5,-110.3333,3930,1001,4.7098,34.5578,2,34.5581,2,58.1,2,61.6,2,91.36,2,41.74,2,0,2,2.96,2,-999,9,-999,9,-999,9,-999,9,2310.9,2,2349,6,25,34.73045211,4.627205276,27.37499778
31DSCG94_3,P18N,155,1,116,1036,2,19940416,521,3.5,-110.3333,3930,1099.2,4.3002,34.5661,2,34.568,2,62.4,2,65.5,2,98.61,2,41.64,2,0,2,2.95,2,-999,9,-999,9,-999,9,-999,9,2320.2,2,2358,2,25,34.73972505,4.212364731,27.42743159
31DSCG94_3,P18N,155,1,115,1017,2,19940416,521,3.5,-110.3333,3930,1203.1,3.8425,34.5778,2,34.5771,2,66.9,2,70.3,2,107.55,2,41.37,2,0,2,2.96,2,-999,9,-999,9,-999,9,-999,9,2329.4,2,2372,2,25,34.75239124,3.749867772,27.4853496
31DSCG94_3,P18N,155,1,114,1016,3,19940416,521,3.5,-110.3333,3930,1299.9,3.5638,34.5885,2,34.5867,2,69.8,2,71.7,2,113.65,2,41.71,2,0,2,2.8,3,-999,9,-999,9,-999,9,-999,9,2334.3,2,2383,2,25,34.7638168,3.465666102,27.52256892
31DSCG94_3,P18N,155,1,113,1209,2,19940416,521,3.5,-110.3333,3930,1398.6,3.3277,34.5982,2,34.5975,2,73,2,74.4,2,119.32,2,41.56,2,0,2,2.94,2,-999,9,-999,9,-999,9,-999,9,2342,2,2385,2,-999,34.77419223,3.223709046,27.55401414
31DSCG94_3,P18N,155,1,112,1033,2,19940416,521,3.5,-110.3333,3930,1599.6,2.8673,34.6158,2,34.6149,2,82.3,2,82.3,2,133.36,2,40.02,2,0,2,2.91,2,-999,9,-999,9,-999,9,-999,9,2348.7,2,2395,2,25,34.79296642,2.751798716,27.61216763
31DSCG94_3,P18N,155,1,111,1240,2,19940416,521,3.5,-110.3333,3930,1801.5,2.5442,34.6292,2,34.6286,2,94.8,2,92.7,6,143.53,2,39.57,2,0,2,2.83,2,-999,9,-999,9,-999,9,-999,9,2351.1,2,2403,2,25,34.80736623,2.415953269,27.65273739
31DSCG94_3,P18N,155,1,110,1005,2,19940416,521,3.5,-110.3333,3930,1999.3,2.3416,34.638,2,34.6373,2,103.3,2,100.5,2,145.54,2,39.28,2,0,2,2.76,2,-999,9,-999,9,-999,9,-999,9,2349.8,2,2412,2,25,34.8168882,2.199425221,27.67835288
31DSCG94_3,P18N,155,1,109,1611,2,19940416,521,3.5,-110.3333,3930,2246.3,2.1173,34.6501,2,34.6493,2,109.7,2,108.9,2,149.14,2,38.6,2,0,2,2.72,2,-999,9,-999,9,-999,9,-999,9,2350.9,2,2424,2,25,34.82968252,1.957202888,27.70803119
31DSCG94_3,P18N,155,1,108,1218,2,19940416,521,3.5,-110.3333,3930,2498,1.8778,34.6634,2,34.6634,2,117.1,2,116.3,2,154.87,2,38.23,2,0,2,2.67,2,-999,9,-999,9,-999,9,-999,9,2352.7,2,2422,2,25,34.84339374,1.699529499,27.73888849
31DSCG94_3,P18N,155,1,107,1257,2,19940416,521,3.5,-110.3333,3930,2749.4,1.8214,34.6683,2,34.6679,2,121.8,2,117.6,2,155.46,2,38.4,2,0,2,2.66,2,-999,9,-999,9,-999,9,-999,9,2354.7,2,2431,2,25,34.8484272,1.621050583,27.74880691
31DSCG94_3,P18N,155,1,106,1224,2,19940416,521,3.5,-110.3333,3930,2998.3,1.7519,34.6722,2,34.6716,2,124.4,2,-999,9,152.97,2,38.36,2,0,2,2.62,2,-999,9,-999,9,-999,9,-999,9,2353,2,2431,2,25,34.85231248,1.52930869,27.75870994
