EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,CFC113,CFC113_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,FCO2,FCO2_FLAG_W,FCO2TMP,PH_TOT,PH_TOT_FLAG_W,PH_TMP,TRITUM,TRITUM_FLAG_W,TRITER,HELIUM,HELIUM_FLAG_W,DELHE3,DELHE3_FLAG_W,DELC13,DELC13_FLAG_W,DELC14,DELC14_FLAG_W,C14ERR,NEON,NEON_FLAG_W,NEONER,DOC,DOC_FLAG_W,TDN,TDN_FLAG_W,CTDRAW,CDOM325,CDOM325_FLAG_W,CDOM340,CDOM340_FLAG_W,CDOM380,CDOM380_FLAG_W,CDOM412,CDOM412_FLAG_W,CDOMSL,CDOMSL_FLAG_W,CDOMSN,CDOMSN_FLAG_W,DCNS,ARABI,ARABI_FLAG_W,FUCO,FUCO_FLAG_W,GALA,GALA_FLAG_W,GLUC,GLUC_FLAG_W,MAN,MAN_FLAG_W,RHAM,RHAM_FLAG_W,BRDU,BRDU_FLAG_W,THETA,HELIER,DELHER
3.2502E+11,       P16N,76,2,4,4,2,20060328,637,55,-152.6597,4199,3429.5,1.5027,34.6732,2,34.6757,2,127.7,2,127.6,2,163.9,6,36.6,6,0,6,2.67,6,0,2,-0.001,2,-999,5,2341.7,2,2426.4,2,-999,9,-999,7.5352,2,25,-999,9,-999,-999,9,-999,9,-999,5,-229.6,2,2.9,-999,9,-999,35.85,2,39.77,2,3429.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.2437,-999,-999
3.2502E+11,       P16N,76,2,3,3,2,20060328,637,55,-152.6597,4199,3749.5,1.4908,34.6792,2,34.6808,2,134.7,2,134.3,2,163.1,6,36.1,6,0,6,2.62,6,-999,9,-999,9,-999,9,2338.6,2,2427.1,2,-999,9,-999,7.5484,2,25,-999,9,-999,-999,9,-999,9,-999,5,-216.1,2,3,-999,9,-999,36.39,2,40.08,2,3749.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1991,-999,-999
3.2502E+11,       P16N,76,2,2,2,2,20060328,637,55,-152.6597,4199,4027.5,1.4978,34.6822,2,34.6854,3,138.7,2,138.4,2,162.4,6,35.9,6,0,6,2.62,6,0.001,2,0.005,2,-999,5,2335.9,2,2428.4,2,-999,9,-999,7.5538,2,25,-999,9,-999,-999,9,-999,9,-999,5,-225.9,2,2.8,-999,9,-999,36.18,2,39.03,2,4027.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.176,-999,-999
3.2502E+11,       P16N,76,2,1,1,2,20060328,637,55,-152.6597,4199,4264.7,1.4815,34.6871,2,34.6906,3,145.8,2,145.8,2,159.3,6,35.3,6,0,6,2.56,6,0,2,0,2,-999,5,2330.4,6,2425,2,-999,9,-999,7.5672,2,25,-999,9,-999,-999,9,-999,9,-999,5,-222.9,2,2.9,-999,9,-999,36.01,2,38.9,2,4264.7,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1338,-999,-999
3.2502E+11,       P16N,77,1,36,36,2,20060328,1429,55.5,-152.8803,5352,5.8,4.095,32.6371,2,32.6403,2,320.9,2,322,2,23.8,2,12.3,2,0.2,2,1.33,2,5.089,2,2.828,2,-999,5,2065.5,6,2198.3,2,743.3,2,20,7.7304,6,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,55.4,2,16.48,2,5.8,0.165,2,0.114,2,0.043,2,0.019,2,0.0032,3,0.0251,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.13,2,4.0947,-999,-999
3.2502E+11,       P16N,77,1,35,35,2,20060328,1429,55.5,-152.8803,5352,50.5,3.7414,32.7682,2,32.7831,2,314.6,2,311.9,2,28.6,2,15.4,2,0.2,2,1.49,2,5.03,2,2.804,2,-999,5,2087,2,2209.5,2,811.4,2,20,7.6966,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,50.23,2,19.89,2,50.5,0.157,2,0.108,2,0.044,2,0.022,2,0.004,3,0.0237,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.5,2,3.7382,-999,-999
3.2502E+11,       P16N,77,1,34,34,2,20060328,1429,55.5,-152.8803,5352,75.5,4.0496,33.0969,2,33.1423,2,241.3,2,223.1,2,44.4,2,24.8,2,0.1,2,1.95,2,4.234,2,2.298,2,-999,5,2158.9,2,2232.5,2,1188.5,2,20,7.5509,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,48.13,2,28.38,2,75.5,0.169,2,0.119,2,0.054,2,0.03,2,0.0058,3,0.0209,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.87,2,4.0446,-999,-999
3.2502E+11,       P16N,77,1,33,33,2,20060328,1429,55.5,-152.8803,5352,94.1,4.1464,33.6744,2,33.6189,2,82,2,92.3,2,68.1,2,37.3,2,0,2,2.59,2,2.978,2,1.53,2,-999,5,2265.6,2,2270.2,2,2109.4,6,20,7.3221,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,47.59,2,41.12,2,94.1,0.199,2,0.143,2,0.071,2,0.044,2,0.0171,2,0.0184,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.12,2,4.14,-999,-999
3.2502E+11,       P16N,77,1,32,32,2,20060328,1429,55.5,-152.8803,5352,114.7,4.1098,33.7997,2,33.8117,2,58.1,2,54.3,2,78.6,2,41.8,2,0,2,2.83,2,2.508,2,1.249,2,-999,5,2297.6,2,2284,2,2483,2,20,7.2591,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,46.93,2,46.04,2,114.7,0.204,2,0.147,2,0.074,2,0.048,2,0.0166,2,0.0179,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.27,2,4.102,-999,-999
3.2502E+11,       P16N,77,1,31,31,2,20060328,1429,55.5,-152.8803,5352,129.9,4.0677,33.8465,2,33.8501,2,45.8,2,45.9,2,81.4,2,42.6,2,0,2,2.88,2,2.36,2,1.188,2,-999,5,2305.4,2,2288.3,2,2593,2,20,7.249,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,46.5,2,46.42,2,129.9,0.205,2,0.148,2,0.076,2,0.051,2,0.0161,2,0.0173,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.06,2,4.0588,-999,-999
3.2502E+11,       P16N,77,1,30,30,2,20060328,1429,55.5,-152.8803,5352,150.3,4.0245,33.8883,2,33.8874,2,35.1,2,35.7,2,85.3,2,43.6,2,0,2,2.94,2,2.128,2,1.055,2,-999,5,2315,2,2293.6,2,2122.8,4,20,7.236,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,45.51,2,48.14,2,150.3,0.208,2,0.151,2,0.077,2,0.052,2,0.0159,2,0.0172,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.31,2,4.0142,-999,-999
3.2502E+11,       P16N,77,1,29,29,2,20060328,1429,55.5,-152.8803,5352,175,3.9888,33.9237,2,33.8887,2,27.3,2,35.6,2,85.2,2,43.4,2,0,2,2.93,2,2.14,2,1.051,2,-999,5,2315.4,2,2292.1,6,2888.6,3,20,7.2525,4,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,44.88,2,47.5,2,175,0.21,2,0.152,2,0.08,2,0.055,2,0.0155,2,0.0167,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,0.23,2,3.9769,-999,-999
3.2502E+11,       P16N,77,1,28,28,2,20060328,1429,55.5,-152.8803,5352,200.8,3.9563,33.9656,2,33.964,2,20.4,2,21,2,92.9,2,44.7,2,0,2,3.02,2,1.663,2,1.143,4,-999,5,2329.5,2,2305,2,-999,9,-999,7.2214,2,25,-999,9,-999,-999,9,-999,9,-999,5,-110.9,2,3,-999,9,-999,43.86,2,48.49,2,200.8,0.209,2,0.152,2,0.081,2,0.057,2,0.015,2,0.0161,2,380.615,38.4669,2,61.02,2,78.2439,2,101.641,2,68.2927,2,32.9504,2,-999,9,3.9426,-999,-999
3.2502E+11,       P16N,77,1,27,27,2,20060328,1429,55.5,-152.8803,5352,249.8,3.8955,34.0286,2,34.0287,2,17.2,2,17.4,2,99.1,2,44.5,2,0,2,3.04,2,1.248,2,0.592,2,-999,5,2336.6,2,2315.7,2,-999,9,-999,7.2298,2,25,0.356,2,0.016,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,42.96,2,49.02,2,249.8,0.208,2,0.151,2,0.081,2,0.057,2,0.0149,2,0.016,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.8784,-999,-999
3.2502E+11,       P16N,77,1,26,26,2,20060328,1429,55.5,-152.8803,5352,300.5,3.8465,34.0754,2,34.0731,2,17.2,2,17.6,2,103.6,2,44.4,2,0,2,3.04,2,0.991,2,0.473,2,-999,5,2338.8,2,2321.8,2,-999,9,-999,7.2434,2,25,0.369,2,0.017,-999,9,-999,9,-999,5,-129.2,2,3.1,-999,9,-999,42.12,2,48.91,2,300.5,0.206,2,0.15,2,0.082,2,0.058,2,0.0146,2,0.0156,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.8259,-999,-999
3.2502E+11,       P16N,77,1,25,25,9,20060328,1429,55.5,-152.8803,5352,350.8,3.7733,34.12,2,-999,9,16.3,2,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,-999,9,-999,9,350.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.7493,-999,-999
3.2502E+11,       P16N,77,1,24,24,2,20060328,1429,55.5,-152.8803,5352,401.1,3.7256,34.1512,2,34.1514,2,15.4,2,16,2,111.5,2,44.1,2,0,2,3.05,2,0.604,2,0.292,2,-999,5,2347.9,2,2334.9,2,-999,9,-999,7.2556,2,25,0.261,2,0.004,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,41.56,2,48.23,2,401.1,0.196,2,0.142,2,0.077,2,0.055,2,0.0146,2,0.0158,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.6982,-999,-999
3.2502E+11,       P16N,77,1,23,23,2,20060328,1429,55.5,-152.8803,5352,450.7,3.655,34.1805,2,34.1808,2,14.6,2,15,2,114.9,2,44,2,0,2,3.05,2,0.489,2,0.208,2,-999,5,2350.8,2,2339.5,2,-999,9,-999,7.2601,2,25,-999,9,-999,-999,9,-999,9,-999,5,-154.4,2,2.8,-999,9,-999,41.11,2,48.45,2,450.7,0.197,2,0.143,2,0.078,2,0.056,2,0.0143,2,0.0155,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.6243,-999,-999
3.2502E+11,       P16N,77,1,22,22,2,20060328,1429,55.5,-152.8803,5352,500.3,3.5821,34.2093,2,34.2097,2,14.1,2,14.8,2,118.5,2,44.1,2,0,2,3.06,2,0.382,2,0.2,2,-999,5,2356.3,6,2380.4,4,-999,9,-999,7.2691,2,25,0.189,2,0.003,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,40.11,2,48.59,2,500.3,0.195,2,0.141,2,0.079,2,0.057,2,0.0139,2,0.0151,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.548,-999,-999
3.2502E+11,       P16N,77,1,21,21,2,20060328,1429,55.5,-152.8803,5352,600.9,3.4018,34.2647,2,34.2645,2,13.7,2,14.3,2,125.7,2,44,2,0,2,3.09,2,0.233,2,0.102,2,-999,5,2361.4,2,2351.5,2,-999,9,-999,7.2738,2,25,0.132,2,0.003,-999,9,-999,9,-999,5,-173.9,2,2.5,-999,9,-999,38.92,2,48.16,2,600.9,0.192,2,0.14,2,0.077,2,0.056,2,0.014,2,0.0153,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.3612,-999,-999
3.2502E+11,       P16N,77,1,20,20,2,20060328,1429,55.5,-152.8803,5352,750.3,3.1471,34.327,2,34.3261,2,13.8,2,14.7,2,134.8,2,44.1,2,0,2,3.11,2,0.116,2,0.06,2,-999,5,2372.6,2,2367.8,2,-999,9,-999,7.2811,2,25,0.225,2,0.005,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,38.64,2,47.85,2,750.3,0.195,2,0.142,2,0.079,2,0.058,2,0.0137,2,0.0149,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.097,-999,-999
3.2502E+11,       P16N,77,1,19,19,2,20060328,1429,55.5,-152.8803,5352,900.6,2.8713,34.3845,2,34.3856,2,15,2,16,2,144,2,44.1,2,0,2,3.13,2,0.062,2,0.033,2,-999,5,2381.9,2,2418,4,-999,9,-999,7.294,2,25,0.039,2,0.002,-999,9,-999,9,-999,5,-203.1,2,2.2,-999,9,-999,38.28,2,48.62,2,900.6,0.188,2,0.136,2,0.076,2,0.056,2,0.0136,2,0.0148,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.8119,-999,-999
3.2502E+11,       P16N,77,1,18,18,2,20060328,1429,55.5,-152.8803,5352,1050.7,2.6617,34.4279,2,34.4279,2,18,2,18.6,2,150.6,2,44.1,2,0,2,3.14,2,0.033,4,0.045,2,-999,5,2386.3,2,2420.2,4,-999,9,-999,7.3049,6,25,0.02,2,0.002,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,38.25,2,48.16,2,1050.7,0.18,2,0.13,2,0.071,2,0.051,2,0.0139,2,0.0154,2,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.5929,-999,-999
3.2502E+11,       P16N,77,1,17,17,2,20060328,1429,55.5,-152.8803,5352,1249.5,2.4103,34.4811,2,34.481,2,23.9,2,24.6,2,158.1,2,44,2,0,2,3.12,2,0.012,2,0.005,2,-999,5,2390.7,2,-999,5,-999,9,-999,7.3215,2,25,0.001,2,0.002,-999,9,-999,9,-999,5,-221.6,2,2.6,-999,9,-999,37.62,2,48.24,2,1249.5,0.179,2,0.128,2,0.071,2,0.052,2,0.0136,2,0.0152,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.3288,-999,-999
3.2502E+11,       P16N,77,1,16,16,2,20060328,1429,55.5,-152.8803,5352,1500.1,2.1755,34.5319,2,34.5333,2,35.6,2,36.7,2,163.6,2,43,2,0,2,3.08,2,0.003,2,0.008,2,-999,5,2390.2,2,2407.5,2,2111.7,2,20,7.3467,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.83,2,46.68,2,1500.1,0.174,2,0.124,2,0.069,2,0.051,2,0.0134,3,0.015,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,2.0773,-999,-999
3.2502E+11,       P16N,77,1,15,15,2,20060328,1429,55.5,-152.8803,5352,1749,1.9947,34.5707,2,34.5715,2,49.8,2,50.5,2,167.3,2,42.3,2,0,2,3.03,2,0.004,2,-0.001,2,-999,5,2387,2,2422.3,2,1960.2,2,20,7.3783,2,25,0.006,2,0.002,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,37.04,2,46.03,2,1749,0.171,2,0.121,2,0.067,2,0.049,2,0.0134,3,0.0152,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.8791,-999,-999
3.2502E+11,       P16N,77,1,14,14,2,20060328,1429,55.5,-152.8803,5352,1999.7,1.8606,34.5992,2,34.5987,2,63.5,2,64.6,2,168.4,2,41.2,2,0,2,2.97,2,-999,9,-999,9,-999,9,2381.2,2,-999,5,1815.4,6,20,7.4107,2,25,-999,9,-999,-999,9,-999,9,-999,5,-237.8,2,2.6,-999,9,-999,36.52,2,44.66,2,1999.7,0.161,2,0.113,2,0.061,2,0.045,2,0.0136,3,0.0156,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.7264,-999,-999
3.2502E+11,       P16N,77,1,13,13,2,20060328,1429,55.5,-152.8803,5352,2249.1,1.7404,34.6224,2,34.6251,2,78,2,78.8,2,170.5,2,40.1,2,0,2,2.91,2,-999,9,-999,9,-999,9,2376.2,2,2421.9,2,1697.6,2,20,7.4392,2,25,-999,9,-999,-999,9,-999,9,-999,5,-236.4,2,2.6,-999,9,-999,36.76,2,43.43,2,2249.1,0.156,2,0.109,2,0.059,2,0.044,2,0.0135,3,0.0157,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.587,-999,-999
3.2502E+11,       P16N,77,1,12,12,2,20060328,1429,55.5,-152.8803,5352,2500,1.6603,34.6388,2,34.6396,2,92.3,2,93.2,2,167.2,2,39.3,2,0,2,2.84,2,-0.001,2,0.003,2,-999,5,2366.4,2,2421.1,2,1580.5,2,20,7.4641,2,25,0.001,2,0.002,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.67,2,42.89,2,2500,0.15,2,0.104,2,0.056,2,0.042,2,0.0135,3,0.0158,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.4865,-999,-999
3.2502E+11,       P16N,77,1,11,11,2,20060328,1429,55.5,-152.8803,5352,2747.9,1.6021,34.6505,2,34.6511,2,103.1,2,103.9,2,166.7,2,38.2,2,0,2,2.78,2,-999,9,-999,9,-999,9,2359.6,2,2423.2,2,1494,6,20,7.4881,2,25,-999,9,-999,-999,9,-999,9,-999,5,-234.5,2,2.6,-999,9,-999,36.99,2,42.09,2,2747.9,0.147,2,0.102,2,0.055,2,0.041,2,0.0134,3,0.0158,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.4069,-999,-999
3.2502E+11,       P16N,77,1,10,10,2,20060328,1429,55.5,-152.8803,5352,2999.6,1.5438,34.6619,2,34.6626,2,115.8,2,116.3,2,163.9,2,37.4,2,0,2,2.72,2,0.013,3,0,3,-999,5,2351.8,2,2423.2,2,1400.3,2,20,7.5103,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,35.71,2,40.79,2,2999.6,0.142,2,0.098,2,0.052,2,0.039,2,0.0134,3,0.0159,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.3262,-999,-999
3.2502E+11,       P16N,77,1,9,9,2,20060328,1429,55.5,-152.8803,5352,3300.7,1.4846,34.6736,2,34.6743,2,129.4,2,130.1,2,161.1,2,36.3,2,0,2,2.66,2,-999,9,-999,9,-999,9,2343.6,2,2423.8,2,1333.1,2,20,7.5367,2,25,-999,9,-999,-999,9,-999,9,-999,5,-223.6,2,3.4,-999,9,-999,35.85,2,39.59,2,3300.7,0.14,2,0.096,2,0.051,2,0.038,2,0.0136,3,0.0163,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.239,-999,-999
3.2502E+11,       P16N,77,1,8,8,2,20060328,1429,55.5,-152.8803,5352,3600.4,1.467,34.6797,2,34.6802,2,137.4,2,137.6,2,159.9,2,35.8,2,0,2,2.63,2,-999,9,-999,9,-999,9,2338,2,2424.5,2,1262.5,2,20,7.5513,2,25,-999,9,-999,-999,9,-999,9,-999,5,-226.2,2,2.6,-999,9,-999,36.03,2,38.59,2,3600.4,0.138,2,0.094,2,0.05,2,0.038,2,0.0136,3,0.0163,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1914,-999,-999
3.2502E+11,       P16N,77,1,7,7,4,20060328,1429,55.5,-152.8803,5352,3901,1.4606,34.6845,2,34.6715,4,143.5,2,125.5,4,162.1,4,37,4,0,4,2.68,4,0.014,3,0.006,3,-999,5,2346,4,2423.8,4,1351.4,4,20,7.5281,3,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.06,2,40.32,2,3901,0.142,2,0.098,2,0.053,2,0.041,2,0.0128,3,0.0155,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1535,-999,-999
3.2502E+11,       P16N,77,1,6,6,2,20060328,1429,55.5,-152.8803,5352,4199.9,1.4674,34.6875,2,34.6879,2,147.9,2,147.5,2,156.9,2,34.9,2,0,2,2.57,2,-999,9,-999,9,-999,9,2330.6,2,2422.1,2,1213.9,2,20,7.5695,2,25,-999,9,-999,-999,9,-999,9,-999,5,-222.5,2,2.9,-999,9,-999,36.8,2,37.91,2,4199.9,0.133,2,0.091,2,0.048,2,0.036,2,0.0134,3,0.0163,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1274,-999,-999
3.2502E+11,       P16N,77,1,5,5,2,20060328,1429,55.5,-152.8803,5352,4500.9,1.4806,34.6898,2,34.6906,2,151.9,2,151.7,2,154.3,2,34.7,2,0,2,2.55,2,-999,9,-999,9,-999,9,2327.1,2,2421.3,2,-999,5,-999,7.5749,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,36.6,2,38.25,2,4500.9,0.133,2,0.091,2,0.048,2,0.037,2,0.013,3,0.0159,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.1061,-999,-999
3.2502E+11,       P16N,77,1,4,4,2,20060328,1429,55.5,-152.8803,5352,4799.7,1.4978,34.6914,2,34.695,3,155.6,2,155.2,2,151,6,34.6,6,0,6,2.52,6,0.001,2,0.004,2,-999,5,2323.2,2,2419.6,2,-999,5,-999,7.5801,2,25,-999,9,-999,-999,9,-999,9,-999,5,-212.2,2,2.4,-999,9,-999,36.1,2,37.83,2,4799.7,0.13,2,0.088,2,0.047,2,0.037,2,0.0127,3,0.0157,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.0877,-999,-999
3.2502E+11,       P16N,77,1,3,3,2,20060328,1429,55.5,-152.8803,5352,5000.8,1.515,34.6922,2,34.6956,3,156.9,2,156.4,2,149.8,6,34.4,6,0,6,2.54,6,-999,9,-999,9,-999,9,2321.7,2,2417.7,2,-999,5,-999,7.5808,2,25,-999,9,-999,-999,9,-999,9,-999,5,-206.4,2,2.7,-999,9,-999,36.69,2,37.95,2,5000.8,0.133,2,0.091,2,0.048,2,0.038,2,0.0127,3,0.0157,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.0801,-999,-999
3.2502E+11,       P16N,77,1,2,2,2,20060328,1429,55.5,-152.8803,5352,5249.5,1.5371,34.6928,2,34.6953,2,158.5,2,158.5,2,148.1,6,34.3,6,0,6,2.62,5,0.013,3,0.014,3,-999,5,2318.2,2,2417.7,2,-999,5,-999,7.581,2,25,0.001,2,0.002,-999,9,-999,9,-999,5,-204.9,2,2.6,-999,9,-999,36.35,2,37.89,2,5249.5,0.135,2,0.092,2,0.05,2,0.039,2,0.0122,3,0.0152,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.0708,-999,-999
3.2502E+11,       P16N,77,1,1,1,4,20060328,1429,55.5,-152.8803,5352,5481.8,1.5656,34.693,2,34.6863,4,158.1,2,141.2,4,159.3,4,36,4,0,4,2.36,4,0.009,3,0.015,3,-999,5,2336,6,2422.3,4,-999,5,-999,7.5586,2,25,0.001,2,0.002,-999,9,-999,9,-999,5,-221.6,2,2.2,-999,9,-999,35.81,2,39.02,2,5481.8,0.139,2,0.095,2,0.052,2,0.042,2,0.0117,3,0.0145,3,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,1.069,-999,-999
3.2502E+11,       P16N,78,2,36,36,2,20060329,105,55.67,-152.95,4954,4.8,4.1832,32.617,2,32.6181,2,320.3,2,322.2,2,22.6,2,12.9,2,0.2,2,1.26,2,4.989,2,2.775,2,-999,5,2059.8,6,2197,2,-999,9,-999,7.7395,6,25,-999,9,-999,-999,9,-999,9,-999,5,-6.3,6,2.5,-999,9,-999,55.14,2,17.33,2,4.8,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.1829,-999,-999
3.2502E+11,       P16N,78,2,35,35,2,20060329,105,55.67,-152.95,4954,29.6,4.1809,32.6187,2,32.6187,2,321.4,2,322,2,22.6,2,13,2,0.2,2,1.26,2,-999,9,-999,9,-999,9,2059.9,2,2197.9,2,-999,9,-999,7.7386,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,53.78,2,17.49,2,29.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,4.1789,-999,-999
3.2502E+11,       P16N,78,2,34,34,2,20060329,105,55.67,-152.95,4954,59.5,3.8853,32.6899,2,32.6939,2,316.3,2,314.2,2,25.3,2,14.9,2,0.2,2,1.38,2,4.953,2,2.798,2,-999,5,2073.8,2,2201.9,2,-999,9,-999,7.7131,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,51.53,2,18.92,2,59.5,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.8814,-999,-999
3.2502E+11,       P16N,78,2,33,33,2,20060329,105,55.67,-152.95,4954,79.3,3.5384,32.792,2,32.7944,2,316.6,2,317.5,2,28.9,2,16.9,2,0.2,2,1.49,2,-999,9,-999,9,-999,9,2086.1,2,2209.8,2,-999,9,-999,7.6967,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,51.48,2,21.32,2,79.3,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.5335,-999,-999
3.2502E+11,       P16N,78,2,32,32,2,20060329,105,55.67,-152.95,4954,95.6,3.4367,32.8665,2,32.8868,2,309.8,2,304.5,2,33.4,2,19.3,2,0.2,2,1.6,2,-999,9,-999,9,-999,9,2102.6,2,2216.3,2,-999,9,-999,7.665,2,25,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-9,-999,9,-999,49.02,2,23.62,2,95.6,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,-999,9,3.4308,-999,-999
